"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
26101,"Fresno americano","04/11/2011 15:56","Medio (4 - 8 mts)",120,"Grande",-68.8332966851,-32.8875711152,3,"Parque O'Higgins",1531146.02653,"0","alto"
24732,"Morera","17/02/2011 10:03","Alto (> 8 mts)",142,"Grande",-68.8398214805,-32.8989365305,2,"Barrio Civico",2366816.36021,"0","alto"
18822,"Morera","09/08/2011 11:48","Alto (> 8 mts)",180,"Grande",-68.8353758901,-32.8690442574,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
38817,"Paraiso","13/12/2010 13:29","Alto (> 8 mts)",150,"Grande",-68.8501632336,-32.8714911964,6,"Residencial Norte",2694682.37982,"0","alto"
5955,"Morera","02/05/2011 11:12","Alto (> 8 mts)",145,"Grande",-68.8448116612,-32.875395258,1,"Parque Central",1655357.93265,"0","alto"
38013,"Morera","07/12/2010 11:50","Alto (> 8 mts)",190,"Grande",-68.8478643738,-32.8709377515,6,"Residencial Norte",2694682.37982,"0","muy alto"
21915,"Morera","07/06/2011 09:23","Alto (> 8 mts)",140,"Grande",-68.8590734986,-32.8955134892,5,"Residencial Sur",2423808.92355,"0","alto"
39939,"Paraiso sombrilla","28/04/2011 12:20","Medio (4 - 8 mts)",140,"Grande",-68.8445689742,-32.8760770581,1,"Parque Central",1655357.93265,"0","alto"
15675,"Acacia SP","15/11/2011 12:01","Medio (4 - 8 mts)",48,"Mediano",-68.8611998157,-32.8699375386,7,"Residencial Parque",1786336.08966,"0","bajo"
45575,"Morera","01/09/2011 10:49","Alto (> 8 mts)",92,"Grande",-68.8217303715,-32.8705937229,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
4897,"Morera","21/07/2011 10:36","Alto (> 8 mts)",220,"Grande",-68.8430379551,-32.8637711924,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
7207,"Fresno americano","16/06/2011 09:32","Medio (4 - 8 mts)",35,"Mediano",-68.8600032113,-32.8981741553,5,"Residencial Sur",2423808.92355,"0","bajo"
36846,"Morera","28/03/2011 16:51","Alto (> 8 mts)",92,"Grande",-68.8576482724,-32.8791521631,7,"Residencial Parque",1786336.08966,"0","medio"
14534,"Paraiso sombrilla","05/12/2011 13:10","Bajo (2 - 4 mts)",140,"Grande",-68.8795653845,-32.8679682228,8,"Aeroparque",2203364.73622,"0","alto"
26614,"Pltano","03/11/2011 11:05","Alto (> 8 mts)",176,"Grande",-68.8330815165,-32.8900545095,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
37509,"Morera","15/11/2010 10:31","Alto (> 8 mts)",240,"Grande",-68.8563062117,-32.8695527271,6,"Residencial Norte",2694682.37982,"1","muy alto"
7871,"Pltano","21/06/2011 09:36","Alto (> 8 mts)",65,"Grande",-68.8540550506,-32.8892351411,5,"Residencial Sur",2423808.92355,"0","medio"
34257,"Morera","04/03/2011 12:07","Alto (> 8 mts)",170,"Grande",-68.8526273181,-32.8744609678,6,"Residencial Norte",2694682.37982,"0","muy alto"
2771,"Prunas","17/10/2011 15:59","Bajo (2 - 4 mts)",64,"Grande",-68.8334742582,-32.8812198449,3,"Parque O'Higgins",1531146.02653,"0","medio"
35874,"Morera","28/03/2011 12:27","Alto (> 8 mts)",160,"Grande",-68.853172242,-32.8759067533,6,"Residencial Norte",2694682.37982,"0","alto"
44299,"Fresno europeo","20/10/2011 16:31","Muy bajo (1 - 2 mts)",7,"Chico",-68.8358743873,-32.8809373225,1,"Parque Central",1655357.93265,"0","bajo"
44154,"Fresno europeo","06/10/2011 16:02","Medio (4 - 8 mts)",106,"Grande",-68.8352539779,-32.8775892252,1,"Parque Central",1655357.93265,"0","alto"
47466,"Morera","20/09/2011 10:00","Medio (4 - 8 mts)",34,"Mediano",-68.8305947369,-32.8742081593,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
36804,"Pltano","07/04/2011 15:09","Alto (> 8 mts)",290,"Grande",-68.858933634,-32.8812784594,7,"Residencial Parque",1786336.08966,"0","muy alto"
457,"Morera","07/03/2012 11:20","Alto (> 8 mts)",140,"Grande",-68.8215354939,-32.8680489861,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
3196,"Morera","26/09/2011 09:23","Medio (4 - 8 mts)",145,"Grande",-68.8270527304,-32.8743386925,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
36135,"Fresno europeo","04/04/2011 09:41","Muy bajo (1 - 2 mts)",4,"Chico",-68.8518166792,-32.8779158629,6,"Residencial Norte",2694682.37982,"0","bajo"
22231,"Fresno europeo","14/06/2011 11:31","Alto (> 8 mts)",103,"Grande",-68.8556391194,-32.8979854836,5,"Residencial Sur",2423808.92355,"0","alto"
46914,"Morera","08/09/2011 09:03","Alto (> 8 mts)",150,"Grande",-68.8320306306,-32.871293054,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
44764,"Morera","24/08/2011 09:35","Alto (> 8 mts)",110,"Grande",-68.8236317354,-32.8687718094,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
2018,"Ailanthus","02/11/2011 08:52","Bajo (2 - 4 mts)",13,"Chico",-68.8329460332,-32.8948947338,3,"Parque O'Higgins",1531146.02653,"0","bajo"
17064,"Morera","16/08/2011 09:27","Alto (> 8 mts)",122,"Grande",-68.8366497823,-32.8642357464,4,"Cuarta Oeste",1173332.70145,"0","alto"
47968,"Morera","02/09/2011 10:03","Medio (4 - 8 mts)",285,"Grande",-68.8256508472,-32.8684349715,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
17966,"Paraiso","02/08/2011 12:08","Alto (> 8 mts)",180,"Grande",-68.8376173777,-32.8669772785,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
15841,"Paraiso","25/11/2011 11:25","Bajo (2 - 4 mts)",30,"Mediano",-68.8725202797,-32.8773089422,7,"Residencial Parque",1786336.08966,"0","bajo"
7068,"Fresno europeo","03/06/2011 08:58","Medio (4 - 8 mts)",92,"Grande",-68.8591796604,-32.8969701957,5,"Residencial Sur",2423808.92355,"0","medio"
33592,"Acacia SP","16/05/2011 10:33","Alto (> 8 mts)",85,"Grande",-68.8552017959,-32.8866608161,5,"Residencial Sur",2423808.92355,"0","medio"
10969,"Morera","08/04/2011 11:06","Alto (> 8 mts)",101,"Grande",-68.8564495198,-32.8817469173,7,"Residencial Parque",1786336.08966,"1","alto"
226,"Fresno americano","06/03/2012 09:44","Medio (4 - 8 mts)",118,"Grande",-68.8380796956,-32.8699463184,4,"Cuarta Oeste",1173332.70145,"0","alto"
11591,"Paraiso","10/05/2010 12:28","Medio (4 - 8 mts)",134,"Grande",-68.8525377574,-32.8665958321,6,"Residencial Norte",2694682.37982,"0","alto"
37694,"Fresno europeo","24/02/2012 08:21","Medio (4 - 8 mts)",80,"Grande",-68.8515981367,-32.8726428042,6,"Residencial Norte",2694682.37982,"0","medio"
7181,"Prunas","18/05/2011 09:12","Medio (4 - 8 mts)",44,"Mediano",-68.8557954655,-32.8982997219,5,"Residencial Sur",2423808.92355,"1","bajo"
9647,"Morera","27/01/2011 09:14","Medio (4 - 8 mts)",120,"Grande",-68.8493084488,-32.8631542013,6,"Residencial Norte",2694682.37982,"0","alto"
41282,"Fresno europeo","11/04/2011 13:14","Medio (4 - 8 mts)",60,"Mediano",-68.8398569398,-32.880976918,1,"Parque Central",1655357.93265,"0","medio"
17578,"Paraiso","28/07/2011 09:29","Medio (4 - 8 mts)",190,"Grande",-68.8403872347,-32.8663742514,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
22816,"Fresno americano","14/06/2011 12:18","Medio (4 - 8 mts)",38,"Mediano",-68.8586593022,-32.9022214683,5,"Residencial Sur",2423808.92355,"0","bajo"
30275,"Pltano","04/03/2011 13:00","Alto (> 8 mts)",228,"Grande",-68.8417423058,-32.8896613185,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
7257,"Morera","01/06/2011 10:20","Alto (> 8 mts)",132,"Grande",-68.8540545492,-32.9020009809,2,"Barrio Civico",2366816.36021,"0","alto"
34078,"Morera","31/05/2011 13:20","Medio (4 - 8 mts)",110,"Grande",-68.8563633545,-32.8844323479,5,"Residencial Sur",2423808.92355,"0","alto"
24096,"Acacia visco","11/01/2011 11:17","Alto (> 8 mts)",190,"Grande",-68.8465110946,-32.9010516299,2,"Barrio Civico",2366816.36021,"0","muy alto"
39885,"Paraiso","02/05/2011 12:55","Medio (4 - 8 mts)",120,"Grande",-68.8437534324,-32.8734667207,1,"Parque Central",1655357.93265,"0","alto"
9638,"Fresno americano","26/01/2011 12:30","Medio (4 - 8 mts)",70,"Grande",-68.8493265211,-32.8645567841,6,"Residencial Norte",2694682.37982,"0","medio"
4116,"Fresno europeo","28/09/2011 11:28","Bajo (2 - 4 mts)",42,"Mediano",-68.8254614133,-32.8746890046,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
24791,"Pltano","18/02/2011 08:13","Alto (> 8 mts)",250,"Grande",-68.8410695813,-32.8974881149,2,"Barrio Civico",2366816.36021,"0","muy alto"
15101,"Paraiso","18/11/2011 09:20","Medio (4 - 8 mts)",77,"Grande",-68.8593335076,-32.8691272081,6,"Residencial Norte",2694682.37982,"0","medio"
29919,"Pltano","14/03/2011 12:58","Alto (> 8 mts)",168,"Grande",-68.8401352435,-32.8927197256,2,"Barrio Civico",2366816.36021,"0","alto"
13706,"Morera","18/02/2011 14:14","Medio (4 - 8 mts)",30,"Mediano",-68.8534242753,-32.8655896786,6,"Residencial Norte",2694682.37982,"0","bajo"
33561,"Fresno europeo","30/05/2011 09:59","Medio (4 - 8 mts)",32,"Mediano",-68.8540056653,-32.8885188047,5,"Residencial Sur",2423808.92355,"0","bajo"
47392,"Fresno europeo","21/09/2011 11:23","Alto (> 8 mts)",220,"Grande",-68.8286824613,-32.8754114175,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
46748,"Morera","05/09/2011 11:25","Medio (4 - 8 mts)",176,"Grande",-68.8335271779,-32.8695770566,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
22023,"Paraiso","16/05/2011 12:08","Alto (> 8 mts)",168,"Grande",-68.8582994319,-32.8928929951,5,"Residencial Sur",2423808.92355,"0","alto"
27433,"Olmo bola","25/10/2011 09:19","Medio (4 - 8 mts)",105,"Grande",-68.8345683188,-32.8920628662,3,"Parque O'Higgins",1531146.02653,"1","alto"
11845,"Paraiso","02/03/2011 12:18","Medio (4 - 8 mts)",166,"Grande",-68.8500152886,-32.864737757,6,"Residencial Norte",2694682.37982,"0","alto"
42377,"Morera","29/09/2011 11:52","Bajo (2 - 4 mts)",55,"Mediano",-68.834450526,-32.8763227714,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
27335,"Pltano","25/10/2011 09:02","Alto (> 8 mts)",220,"Grande",-68.8355937739,-32.890912759,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
30636,"lamo blanco","07/02/2011 13:18","Alto (> 8 mts)",270,"Grande",-68.8581873341,-32.8673012677,6,"Residencial Norte",2694682.37982,"0","muy alto"
34469,"Morera","11/03/2011 09:36","Alto (> 8 mts)",180,"Grande",-68.8495379105,-32.8740412483,6,"Residencial Norte",2694682.37982,"0","muy alto"
38593,"Paraiso","17/12/2010 10:48","Medio (4 - 8 mts)",160,"Grande",-68.8517621754,-32.8704573214,6,"Residencial Norte",2694682.37982,"1","alto"
2022,"Morera","02/11/2011 08:46","Bajo (2 - 4 mts)",22,"Mediano",-68.8329436474,-32.894617018,3,"Parque O'Higgins",1531146.02653,"0","bajo"
32353,"Pltano","06/05/2011 12:19","Alto (> 8 mts)",190,"Grande",-68.8512768468,-32.8925964651,5,"Residencial Sur",2423808.92355,"0","muy alto"
15054,"Paraiso","21/12/2011 12:56","Bajo (2 - 4 mts)",80,"Grande",-68.8808277492,-32.8712300792,8,"Aeroparque",2203364.73622,"0","medio"
47562,"Morera","19/09/2011 08:44","Alto (> 8 mts)",103,"Grande",-68.8274956618,-32.8717684483,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
9034,"Fresno americano","10/01/2011 13:01","Bajo (2 - 4 mts)",140,"Grande",-68.845248123,-32.8665774503,4,"Cuarta Oeste",1173332.70145,"0","alto"
43029,"Fresno europeo","04/10/2011 11:34","Alto (> 8 mts)",120,"Grande",-68.8324347958,-32.8777379998,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
30954,"Fresno europeo","11/02/2011 09:04","Muy bajo (1 - 2 mts)",5,"Chico",-68.8554056813,-32.8640301596,6,"Residencial Norte",2694682.37982,"0","bajo"
16425,"Paraiso","12/08/2011 10:23","Medio (4 - 8 mts)",52,"Mediano",-68.842084586,-32.8646749971,4,"Cuarta Oeste",1173332.70145,"0","medio"
30366,"Morera","14/03/2011 10:55","Alto (> 8 mts)",111,"Grande",-68.8396053389,-32.89070553,3,"Parque O'Higgins",1531146.02653,"0","alto"
38646,"Morera","16/12/2010 13:25","Alto (> 8 mts)",190,"Grande",-68.8511273397,-32.8708854837,6,"Residencial Norte",2694682.37982,"0","muy alto"
405,"Morera","05/03/2012 11:09","Alto (> 8 mts)",175,"Grande",-68.8196123207,-32.8672095149,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
5921,"Morera","02/05/2011 10:44","Alto (> 8 mts)",170,"Grande",-68.8444917759,-32.874160203,1,"Parque Central",1655357.93265,"0","muy alto"
14862,"Morera","16/12/2011 12:15","Bajo (2 - 4 mts)",38,"Mediano",-68.8806417266,-32.8738978467,8,"Aeroparque",2203364.73622,"0","bajo"
38448,"Morera","03/11/2010 13:01","Alto (> 8 mts)",210,"Grande",-68.8509358599,-32.8689093237,6,"Residencial Norte",2694682.37982,"0","muy alto"
8869,"Morera","12/05/2010 12:05","Muy bajo (1 - 2 mts)",16,"Chico",-68.8511137047,-32.8665594076,6,"Residencial Norte",2694682.37982,"0","bajo"
20813,"Morera","30/05/2011 11:15","Alto (> 8 mts)",165,"Grande",-68.8623184846,-32.8956621457,5,"Residencial Sur",2423808.92355,"1","alto"
11324,"Fresno americano","21/01/2011 09:06","Bajo (2 - 4 mts)",30,"Mediano",-68.8471528188,-32.899920162,2,"Barrio Civico",2366816.36021,"0","bajo"
32864,"Morera","10/06/2011 11:07","Alto (> 8 mts)",200,"Grande",-68.8496308544,-32.8854441711,1,"Parque Central",1655357.93265,"1","muy alto"
35808,"Fresno europeo","04/03/2011 09:18","Muy bajo (1 - 2 mts)",3,"Chico",-68.8536092978,-32.8740121756,6,"Residencial Norte",2694682.37982,"0","bajo"
9453,"Morera","09/02/2011 12:17","Bajo (2 - 4 mts)",10,"Chico",-68.8581107492,-32.8659077652,6,"Residencial Norte",2694682.37982,"0","bajo"
6355,"Morera","27/06/2011 10:13","Alto (> 8 mts)",88,"Grande",-68.8543133527,-32.8910805334,5,"Residencial Sur",2423808.92355,"0","medio"
6777,"Caducifolio","23/05/2011 08:56","Muy bajo (1 - 2 mts)",15,"Chico",-68.8561982758,-32.895014898,5,"Residencial Sur",2423808.92355,"0","bajo"
10324,"Paraiso","29/11/2010 12:12","Bajo (2 - 4 mts)",30,"Mediano",-68.8572401142,-32.8725070721,6,"Residencial Norte",2694682.37982,"0","bajo"
37493,"Morera","15/11/2010 12:25","Alto (> 8 mts)",70,"Grande",-68.8568935419,-32.8695620566,6,"Residencial Norte",2694682.37982,"0","medio"
37518,"Fresno europeo","15/11/2010 10:53","Alto (> 8 mts)",80,"Grande",-68.856396511,-32.8701415472,6,"Residencial Norte",2694682.37982,"0","medio"
22808,"Morera","14/06/2011 12:29","Alto (> 8 mts)",96,"Grande",-68.859420988,-32.9023271106,5,"Residencial Sur",2423808.92355,"0","medio"
41276,"Fresno europeo","11/04/2011 10:01","Bajo (2 - 4 mts)",21,"Mediano",-68.8406423213,-32.8818760106,1,"Parque Central",1655357.93265,"0","bajo"
44685,"Morera","19/08/2011 10:12","Bajo (2 - 4 mts)",16,"Chico",-68.8239289814,-32.8672871502,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
37086,"Fresno europeo","06/04/2011 09:27","Medio (4 - 8 mts)",130,"Grande",-68.8578240394,-32.8764494267,7,"Residencial Parque",1786336.08966,"0","alto"
27812,"Morera","03/11/2011 09:24","Medio (4 - 8 mts)",40,"Mediano",-68.835388885,-32.8943287261,3,"Parque O'Higgins",1531146.02653,"0","bajo"
9529,"Paraiso","04/02/2011 12:00","Medio (4 - 8 mts)",70,"Grande",-68.8540397268,-32.8642215994,6,"Residencial Norte",2694682.37982,"0","medio"
9665,"Paraiso sombrilla","25/01/2011 11:56","Alto (> 8 mts)",128,"Grande",-68.8488358193,-32.8645049353,6,"Residencial Norte",2694682.37982,"0","alto"
32990,"Morera","19/05/2011 10:10","Alto (> 8 mts)",105,"Grande",-68.8522343848,-32.8872950219,5,"Residencial Sur",2423808.92355,"0","alto"
5582,"Fresno europeo","15/04/2011 13:48","Medio (4 - 8 mts)",50,"Mediano",-68.8388791598,-32.8820360321,1,"Parque Central",1655357.93265,"0","medio"
9599,"Fresno europeo","28/01/2011 10:01","Medio (4 - 8 mts)",60,"Mediano",-68.8505551716,-32.8639877849,6,"Residencial Norte",2694682.37982,"0","medio"
17448,"Morera","29/07/2011 09:42","Alto (> 8 mts)",100,"Grande",-68.8347907219,-32.8669473626,4,"Cuarta Oeste",1173332.70145,"1","alto"
37049,"Pltano","05/04/2011 12:14","Alto (> 8 mts)",180,"Grande",-68.8565102008,-32.8760424212,6,"Residencial Norte",2694682.37982,"0","muy alto"
32622,"Morera","21/06/2011 13:57","Alto (> 8 mts)",150,"Grande",-68.8528106857,-32.8894746085,5,"Residencial Sur",2423808.92355,"0","alto"
27120,"Pltano","27/10/2011 08:43","Muy bajo (1 - 2 mts)",8,"Chico",-68.8388078312,-32.888880812,3,"Parque O'Higgins",1531146.02653,"0","bajo"
22014,"Paraiso","17/05/2011 12:09","Alto (> 8 mts)",140,"Grande",-68.8588877414,-32.8930412528,5,"Residencial Sur",2423808.92355,"1","alto"
36033,"Morera","18/03/2011 13:07","Alto (> 8 mts)",94,"Grande",-68.8564479725,-32.8749621431,6,"Residencial Norte",2694682.37982,"0","medio"
16069,"Fresno americano","15/07/2011 08:40","Alto (> 8 mts)",170,"Grande",-68.843780648,-32.8708039619,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
46661,"Morera","02/09/2011 11:10","Alto (> 8 mts)",138,"Grande",-68.8318591108,-32.8701740917,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
2417,"Fresno americano","20/10/2011 10:56","Medio (4 - 8 mts)",180,"Grande",-68.8314965314,-32.8885292162,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
41664,"Olmo bola","27/04/2011 13:13","Alto (> 8 mts)",128,"Grande",-68.838260883,-32.876401064,1,"Parque Central",1655357.93265,"0","alto"
41288,"Pltano","11/04/2011 11:48","Alto (> 8 mts)",210,"Grande",-68.8397340679,-32.8813550586,1,"Parque Central",1655357.93265,"0","muy alto"
45991,"Morera","24/08/2011 11:21","Medio (4 - 8 mts)",87,"Grande",-68.8189742096,-32.8693231247,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
34032,"Paraiso","27/05/2011 11:05","Medio (4 - 8 mts)",100,"Grande",-68.8547889433,-32.8845096208,5,"Residencial Sur",2423808.92355,"0","alto"
20506,"Fresno europeo","01/06/2011 12:06","Medio (4 - 8 mts)",93,"Grande",-68.8608721139,-32.8976361991,5,"Residencial Sur",2423808.92355,"0","medio"
47480,"Olmo bola","20/09/2011 10:52","Medio (4 - 8 mts)",146,"Grande",-68.8293808401,-32.8750910085,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
21505,"Fresno europeo","11/05/2011 10:45","Alto (> 8 mts)",105,"Grande",-68.8533687397,-32.8942125119,5,"Residencial Sur",2423808.92355,"0","alto"
18727,"Morera","12/07/2011 19:32","Alto (> 8 mts)",120,"Grande",-68.8362726844,-32.8732182943,4,"Cuarta Oeste",1173332.70145,"1","alto"
2745,"Pltano","13/10/2011 11:49","Alto (> 8 mts)",190,"Grande",-68.8351241944,-32.8836803465,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
32956,"Fresno europeo","23/05/2011 10:52","Alto (> 8 mts)",155,"Grande",-68.8497794335,-32.8882745808,5,"Residencial Sur",2423808.92355,"0","alto"
22701,"Paraiso","12/05/2011 12:35","Alto (> 8 mts)",102,"Grande",-68.8540193743,-32.8995521621,5,"Residencial Sur",2423808.92355,"1","alto"
27016,"Acacia SP","09/11/2011 10:38","Medio (4 - 8 mts)",100,"Grande",-68.8389508799,-32.8908041455,3,"Parque O'Higgins",1531146.02653,"0","alto"
13491,"Morera","31/01/2011 12:48","Alto (> 8 mts)",140,"Grande",-68.8520296361,-32.8634410614,6,"Residencial Norte",2694682.37982,"0","alto"
17610,"Paraiso","19/07/2011 10:13","Alto (> 8 mts)",240,"Grande",-68.8435050241,-32.8661533076,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
5930,"Morera","02/05/2011 11:27","Alto (> 8 mts)",185,"Grande",-68.8450077223,-32.8761512664,1,"Parque Central",1655357.93265,"0","muy alto"
37806,"Fresno europeo","10/12/2010 12:48","Muy bajo (1 - 2 mts)",8,"Chico",-68.849143246,-32.871801596,6,"Residencial Norte",2694682.37982,"0","bajo"
25287,"Morera","08/02/2011 09:09","Alto (> 8 mts)",138,"Grande",-68.8374266618,-32.8989223742,2,"Barrio Civico",2366816.36021,"0","alto"
36394,"Morera","21/03/2011 12:17","Alto (> 8 mts)",105,"Grande",-68.8515951572,-32.8792967518,6,"Residencial Norte",2694682.37982,"1","alto"
27858,"Pltano","07/11/2011 08:32","Alto (> 8 mts)",190,"Grande",-68.8346526332,-32.8933916194,3,"Parque O'Higgins",1531146.02653,"1","muy alto"
23370,"Morera","27/01/2011 15:37","Medio (4 - 8 mts)",78,"Grande",-68.8494514149,-32.9032052843,2,"Barrio Civico",2366816.36021,"0","medio"
2366,"Fresno europeo","02/11/2011 17:01","Muy bajo (1 - 2 mts)",3,"Chico",-68.8352861736,-32.8874985466,3,"Parque O'Higgins",1531146.02653,"0","bajo"
4917,"Fresno europeo","20/07/2011 09:48","Bajo (2 - 4 mts)",30,"Mediano",-68.8424684814,-32.8652359143,4,"Cuarta Oeste",1173332.70145,"0","bajo"
45181,"Fresno europeo","30/09/2011 09:26","Medio (4 - 8 mts)",63,"Grande",-68.8221125663,-32.8724175513,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
20529,"Morera","03/06/2011 09:42","Alto (> 8 mts)",130,"Grande",-68.8594141422,-32.8978237836,5,"Residencial Sur",2423808.92355,"0","alto"
13599,"Paraiso","01/03/2011 13:22","Alto (> 8 mts)",100,"Grande",-68.8512083633,-32.8658699624,6,"Residencial Norte",2694682.37982,"0","alto"
2561,"Prunas","19/10/2011 09:48","Medio (4 - 8 mts)",80,"Grande",-68.8312913223,-32.8851987664,3,"Parque O'Higgins",1531146.02653,"0","medio"
15510,"Acacia SP","21/11/2011 13:30","Medio (4 - 8 mts)",70,"Grande",-68.860308657,-32.8709597969,7,"Residencial Parque",1786336.08966,"0","medio"
44935,"Fresno europeo","23/08/2011 10:13","Alto (> 8 mts)",55,"Mediano",-68.8248585847,-32.8686486484,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
38065,"Olmo bola","06/12/2010 10:16","Alto (> 8 mts)",280,"Grande",-68.8483128766,-32.8722900179,6,"Residencial Norte",2694682.37982,"0","muy alto"
20157,"Liquidambar","13/05/2011 10:09","Alto (> 8 mts)",80,"Grande",-68.8590154681,-32.8919557604,5,"Residencial Sur",2423808.92355,"0","medio"
40285,"Caducifolio","11/04/2011 09:18","Bajo (2 - 4 mts)",50,"Mediano",-68.8450196723,-32.8811244843,1,"Parque Central",1655357.93265,"1","medio"
38588,"Paraiso","17/12/2010 10:30","Alto (> 8 mts)",220,"Grande",-68.8518322865,-32.8708930599,6,"Residencial Norte",2694682.37982,"0","muy alto"
